"","data_name","xmin","xmax","ymin","ymax"
"256","NC_ESI_HERP_2016",-78.5596067671367,-75.2142135490168,33.6182466337077,36.5818334849893
"257","NC_ESI_HU_INDEX_2016",-78.6163280115835,-75.4137546662265,33.818513278793,36.6797980137905
"258","NC_ESI_hydro_polygon_2011",-78.6247359751873,-75.4605375013936,33.8324667446485,36.6251685744925
"259","NC_ESI_HYDROL_2016",-78.5676544007014,-75.4590409580332,33.8590419121427,36.5506076750042
"260","NC_ESI_HYDROP_2016",-78.630770430393,-75.2142135490168,33.6182466337077,36.5818334849893
"261","NC_ESI_INDEX_2016",-78.6163280115835,-75.4137546662265,33.818513278793,36.6797980137905
"262","NC_ESI_index_polygon_2011",-78.6247359751873,-75.3992577272432,33.7501730500136,36.6251535016804
"263","NC_ESI_INVERT_2016",-78.6307686796127,-75.2142135490168,33.6182466337077,36.5818334849893
"264","NC_ESI_invert_polygon_2011",-78.57394401614,-75.3992577272432,33.7501765083139,36.5533523819186
"265","NC_ESI_INVERTPT_2016",-78.3964000003339,-75.5258300003669,33.9029333299855,35.9439779998844
"266","NC_ESI_M_MAMMAL_2016",-78.5739109893153,-75.2142135490168,33.6182466337077,36.5818334849893
"267","NC_ESI_m_mammal_polygon_2011",-78.57394401614,-75.3992577272432,33.7501765083139,36.5507036590464
"268","NC_ESI_nests_lab_2011",-78.5334818338196,-75.4667479485579,33.8467887588279,36.5405316284727
"269","NC_ESI_reptiles_polygon_2011",-78.57394401614,-75.3992577272432,33.7501765083139,36.5507036590464
"270","NC_ESI_RESOURCE_POINT_2016",-78.507000020583,-75.2969999915537,33.7463833332386,36.3320013809004
"271","NC_ESI_RESOURCE_POLY_2016",-78.5918311749288,-75.2142135490168,33.6182466337077,36.5818334849893
"272","NC_ESI_T_MAMMAL_2016",-77.9154909691257,-75.5277791151118,34.0186683666149,36.5517845168258
"273","NC_ESI_t_mammal_polygon_2011",-76.5566417088216,-75.5277790898666,34.8445004847504,36.5504877578718
"274","NC_ORW_HQW_Management_Areas__polygons_",-84.0290085736423,-75.8530423658277,34.0848074638581,36.588407567399
"275","North_Atlantic_Right_Whale_Seasonal_Management_Area_Polygons",-81.4590732723731,-67.1399998404494,29.7499999797512,42.4999999797115
"276","SC_ESI_BIRDS_2015",-81.1566159996503,-78.4140669588453,31.9322838745958,33.8882424791525
"277","SC_ESI_birds_polygon_1996",-81.1248345868433,-78.4997314743757,32.0090567993141,33.8873930947566
"278","SC_ESI_BIRDSPT_2015",-80.4800315190316,-79.2242408493359,32.5597662851295,33.1928268824186
"279","SC_ESI_esil_1996",-81.1248345186358,-78.5410225616667,32.0373451795196,33.8820577933811
"280","SC_ESI_ESIL_2015",-81.1611474661332,-78.5417747254642,32.0374284015081,33.8838811889296
"281","SC_ESI_esip_1996",-81.1248345874028,-78.5426095457895,32.0374672555382,33.8873945070731
"282","SC_ESI_ESIP_2015",-81.1611474661332,-78.5425874904809,32.0388860526649,33.9383735582907
"283","SC_ESI_FISH_2015",-81.1615363597243,-78.4140669588453,31.9322838745958,33.8838811889296
"284","SC_ESI_fish_polygon_1996",-81.1248344500278,-78.5025220614486,32.0192116829184,33.8820585330705
"285","SC_ESI_HABITATS_2015",-81.136173041767,-78.5861542792365,32.0659756763124,33.9266285896454
"286","SC_ESI_HERP_2015",-81.1611474661332,-78.4140669588453,31.9322838745958,33.9383735582907
"287","SC_ESI_hydro_polygon_1996",-81.1248345868433,-78.4997306043772,32.0002119072473,33.8918543816556
"288","SC_ESI_hydrol_1996",-80.93232309839,-78.624736877283,32.1901236006789,33.8442249660199
"289","SC_ESI_HYDROL_2015",-81.1615363597243,-78.4140669588453,31.9322838745958,33.9383735582907
"290","SC_ESI_HYDROP_2015",-81.1615363597243,-78.4140669588453,31.9322838745958,33.9383735582907
"291","SC_ESI_INDEX_BIO_2015",-81.1712112714393,-78.5373345908126,32.03247476706,33.8935041948509
"292","SC_ESI_INDEX_HU_2015",-81.1712112677793,-78.5364700523717,32.0322351001926,33.9253090132805
"293","SC_ESI_index_polygon_1996",-81.1248345874028,-78.4997303201103,32.0002109330934,33.8918389900774
"294","SC_ESI_INVERT_2015",-81.0791576243029,-78.4140669588453,31.9322838745958,33.8838811889296
"295","SC_ESI_invert_polygon_1996",-81.0464183937504,-78.5502847508813,32.0424973299539,33.878027083773
"296","SC_ESI_M_MAMMAL_2015",-81.1615363597243,-78.4140669588453,31.9322838745958,33.8838811889296
"297","SC_ESI_m_mammal_polygon_1996",-80.9109936019342,-78.5394641502363,32.0192116829184,33.8528295953832
"298","SC_ESI_nests_1996",-81.1117880821643,-78.774744189985,32.0602128948748,33.7876707980546
"299","SC_ESI_reptiles_polygon_1996",-81.1248344500278,-79.031877988203,32.0629652042843,33.6065639297027
"300","SC_ESI_RESOURCE_POINT_2015",-81.1248867680898,-78.4451666665638,31.9991333337097,33.7261414763288
"301","SC_ESI_RESOURCE_POLY_2015",-81.1159350691269,-78.4399999986808,31.9903329869521,33.8782078946632
"302","SC_ESI_t_mammal_polygon_1996",-81.1248345868433,-78.5510312599798,32.0376791516099,33.8873930947566
"303","shippinglanes",-179.999985062017,179.594474054586,9.35617603353455,66.5666239096058
"304","SECOORA_ShellBase_SC",-80.9487068802133,-78.5488455139942,32.0499938216592,33.8597263393068
"305","SECOORA_ShellBase_NC",-78.5717975066525,-75.4691983698816,33.8625933189253,36.2440927288385
"306","Intermodal_Freight_Facilities_Marine_Roll_on_Roll_off",-157.885098598432,-71.0513124101867,20.8978595710273,61.2291663612687
"307","marine_highways_ds_marine_highways_2023_10_31",-173.746467817822,145.980799225708,-17.5550122162973,72.1997200002448
"308","Electric_Power_Transmission_Lines_shp",-159.779321863407,144.8235042831,13.4475740996725,65.0172081779511
"309","atlantic_croaker",171.247834453944,174.834974323726,11.5726929111512,20.6647384264814
"310","atlantic_sharpnose_shark",171.247834453944,174.834974323726,11.5726929111512,20.6647384264814
"311","bluefish",171.247834453944,174.834974323726,11.5726929111512,20.6647384264814
"312","bottom_longlines_restrictions",170.02730106555,176.656639315283,10.9521637995024,22.3061242847934
"313","brown_shrimp",171.247834453944,174.834974323726,11.5726929111512,20.6647384264814
"314","long_bottom_longline_golden_tilefish",172.541272777425,173.139342220515,14.2128588084348,16.3286391909003
"315","long_bottom_longline_snowy_grouper",172.541272777425,173.139342220515,14.2128588084348,16.3286391909003
"316","marmap_biodiv_index",-80.8899969285429,-76.3899981507276,27.4299948957366,34.319993181907
"317","octocoral_gear_restrictions",170.027361698597,177.283093610305,11.6274497269444,25.0695914101729
"318","recreational_fishing_seasons_and_closures",170.027361698597,178.706563828699,5.92093295983713,25.0695914096501
"319","roller_rig_trawls_restrictions",170.027352677824,178.706558806998,5.9209330228217,25.0695964620574
"320","sargassum_restrictions",170.027352679127,178.716892697141,5.93666790068251,25.0695964564469
"321","short_bottom_longline_blackbelly_rosefish",172.306148160007,175.925017155451,11.3917572845991,19.4973606343267
"322","short_bottom_longline_golden_tilefish",172.306148160007,175.925017155451,11.3917572845991,19.4973606343267
"323","short_bottom_longline_red_grouper",172.306148160007,175.925017155451,11.3917572845991,19.4973606343267
"324","short_bottom_longline_scamp_grouper",172.306148160007,175.925017155451,11.3917572845991,19.4973606343267
"325","short_bottom_longline_snowy_grouper",172.306148160007,175.925017155451,11.3917572845991,19.4973606343267
"326","shrimp_landings_south_carolina",171.237548074234,171.821009238582,13.7790931796355,17.2843266771268
"327","southern_kingfish",171.247834453944,174.834974323726,11.5726929111512,20.6647384264814
"328","spot",171.247834453944,174.834974323726,11.5726929111512,20.6647384264814
"329","trap_banksea_bass",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"330","trap_blacksea_bass",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"331","trap_gag_grouper",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"332","trap_grey_triggerfish",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"333","trap_knobbed_porgy",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"334","trap_red_grouper",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"335","trap_red_porgy",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"336","trap_red_snapper",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"337","trap_sand_perch",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"338","trap_scamp_grouper",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"339","trap_scup",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"340","trap_spottail_pinfish",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"341","trap_spotted_moray_eel",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"342","trap_tomtate",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"343","trap_vermillion_snapper",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"344","trap_white_grunt",171.421580448027,176.498191028704,11.071002914988,19.2789574446685
"345","weakfish",171.247834453944,174.834974323726,11.5726929111512,20.6647384264814
"346","white_shrimp",171.247834453944,174.834974323726,11.5726929111512,20.6647384264814
"347","coastal_migratory_pelagics_efh",-97.7995314905044,-80.3847080803835,24.3335906712419,31.0777834861154
"348","coastmigpelhapc",-81.9000241935,-74.4999986606624,24.3414539954653,35.8329927731562
"349","coralhapc",-83.1499967924099,-74.4999986645886,24.2999962093364,35.8329927653168
"350","CRITHAB_LINE",-124.680729979584,-76.6745865193616,24.5231323803114,49.0001744365965
"351","crithab_poly",-179.146414737326,179.776447033794,-14.5486252219657,74.0248963759485
"352","deepwater_coral_hapcs",172.288573649631,178.486143195882,7.87965960114314,20.0091524289137
"353","dolphin_wahoo_efh",-83.6669345221255,-74.4533043343538,23.3731378377468,35.4351796530607
"354","dolphin_wahoo_efh_hapc",171.369326751313,178.443410549606,7.32783488637486,21.9562392009576
"355","goldencrabefh",-80.2265530779404,-74.8106544155398,24.6420816278737,35.4090309125478
"356","gsaa_shorebirds",-81.635896734239,-75.4758283634626,30.7485741408661,36.4083226914414
"357","in_water_kemps",-81.466670000272,-79.033329999181,29.9166699998956,33.2333300001216
"358","seamap_turtle",-81.4499999999173,-75.583329999402,28.750000000219,35.2333300000759
"359","shrimpefh",-82.9414749174582,-74.4533043343538,24.3449477786544,36.6515020778436
"360","small_tooth_sawfish",-82.276150250548,-80.3886827524876,24.8514914448125,27.0127800062925
"361","snapper_grouper_efh",-82.9892272926964,-74.4533043343538,24.2163352965583,36.6546322807324
"362","snapper_grouper_efh_hapc",-87.4260223056083,-74.500000000327,24.4333299770241,36.3956680257731
"363","spinylobsterefh",-82.9892272926964,-74.4533043343538,24.2163352965583,36.6546322807324
"364","spinylobsterhapc",-82.9892238314367,-80.0166673447487,24.4323858876949,26.9333249976182
"365","tilefish_efh_hapc",170.638844925948,178.459431008227,6.29727975798616,22.3343251897452
"366","undersea_features",-179.923615025395,179.966097680546,-87.1801298568055,89.29061448988
"367","MPA_update",-80.7999999995842,-76.7750000000783,24.4583333330771,33.5791666665804
"368","Marine_Ecoregions_Of_the_World__MEOW_",-179.999999176874,179.998371200173,-89.0000132039698,86.9193854209837
"369","dod_wind",139.668818585921,178.706409781542,-40.583324040117,34.8179068707735
"370","Sea_Duck_Key_Habitat_Sites_Atlas_v1",-173.33361988158,-52.5627140009062,31.0892724533789,74.4465684943596
"371","Coastalzone_NAWCA",-124.742996729312,-66.9497977387243,24.5231323464071,49.0025979464991
"372","Landbird_PIF_Priority_Areas_NAWCA",-179.999945838498,179.999976220756,24.5439353146342,67.4447188062149
"373","Waterfowl_Priority_Areas_NAWCA",-179.999945838075,179.999976220756,25.8117012526248,71.512022438613
"374","Shorebird_Priority_Areas_NAWCA",-124.733172727669,-66.9498272732462,25.0862169177681,49.0011364960751
"375","Waterbird_Priority_Areas_NAWCA",-179.125902913187,-62.9437243756447,17.4712995710107,71.3504354680447
"376","Waterfowl_Priority_Areas_NAWCA_1",-179.999945838075,179.999976220756,25.8117012526248,71.512022438613
"377","main_MilitarySubmarineTransitLane",-81.8176727285467,-68.4999999997659,18.5000000012363,43.0666700013031
"378","Munitions_and_Explosives_of_Concern",-177.199236283943,177.693270388384,5.3651013904809,72.3270792847197
"379","Proposed_Right_Whale_Seasonal_Speed_Zones",-81.4590732722135,-68.5166669274911,27.9999947650369,42.6398793988801
"380","UST_Active_Facilities",-84.3002057533429,-75.4673693696009,33.8755033164062,36.5604028411567
"381","NC_Oyster_Sanctuaries",-76.53258106238,-75.6156683119644,34.9808550179139,35.8047298148474
"382","fish_traps_restrictions",170.027352677824,178.706558806998,5.9209330228217,25.0695964620574
"383","southeast_atlantic_artificial_reefs",-87.4924950906738,-75.3959654440265,24.4201123241905,36.0054054056033
"384","coral_mounds",-80.1584871722462,-77.104251533693,30.0875553279941,32.6252724300384
"385","north_american_right_whale_sightings",-81.4166870126042,-74.7498779292542,26.6666870115859,36.5523071285497
"386","piping_plover_critical_habitat",-81.4610650009715,-76.024591126281,24.6472860568755,35.0604146576184
"387","SAV_Mosaic_1981_to_2015",-77.8835340325336,-75.4683502810266,34.0640100289833,36.7115136160603
"388","ORW_HQW_Mgmnt_Areas",-84.0290085736423,-75.8530423658277,34.0848074638581,36.588407567399
"389","CommercialWhaleWatchingAreas",-76.1158656023034,-66.5675352791904,35.8862448081085,45.0577533958439
"390","RecreationalBoaterRoutes",-76.6918329316727,-65.7705090848801,34.9295019432149,45.1864258566253
"391","Wildlife_and_Sightseeing_Activities",-76.147688886006,-71.5662821552606,36.437067966619,41.3555591915528
"392","Surface_Water_Activities",-76.147688886006,-71.584248455109,36.437067966619,41.3623018078085
"393","Underwater_Activities",-76.0578573784448,-71.584248455109,36.4442946604955,41.3555591958397
"394","census_tracts_coastal_counties",-80.3204069884659,-66.9500055664112,33.8343583520524,46.577806554832
"395","NC_N_slr_0ft",-76.9506167503103,-75.7078424695972,35.9744706449126,36.5527790760564
"396","NC_N_slr_1ft",-76.9506167503103,-75.7078424695972,35.9744706449126,36.5527790760564
"397","NC_N_slr_2ft",-76.9506167503103,-75.7078424695972,35.9744706449126,36.5527790760986
"398","NC_N_slr_3ft",-76.9506167503103,-75.7078424695972,35.9744706449126,36.5527790760243
"399","NC_N_slr_4ft",-76.9506167503103,-75.7078424695972,35.9744706449126,36.5527790760992
"400","NC_N_slr_5ft",-76.9506167503103,-75.7078424695972,35.9744706449126,36.5527790757443
"401","NC_N_slr_6ft",-76.9506167503103,-75.7078424695972,35.9744706449126,36.5527790758225
"402","NC_N_slr_7ft",-76.9506167503103,-75.707626873867,35.9744706449126,36.552994671388
"403","NC_N_slr_8ft",-76.9506167503103,-75.707626873867,35.9744706449126,36.552994671388
"404","NC_N_slr_9ft",-76.9506167503103,-75.707626873867,35.9744706449126,36.552994671388
"405","NC_N_slr_10ft",-76.9506167503103,-75.707626873867,35.9744706449126,36.552994671388
"406","NC_M1_slr_0ft",-77.5232738067465,-75.8400645262133,35.3486535930472,36.5444549669553
"407","NC_M1_slr_1ft",-77.5232738067465,-75.8400645262133,35.3486535930472,36.5446975119696
"408","NC_M1_slr_2ft",-77.5232738067465,-75.8400645262133,35.3486535930472,36.5448322591311
"409","NC_M1_slr_3ft",-77.5232738067465,-75.8400645262133,35.3486535930472,36.5448322593464
"410","NC_M1_slr_4ft",-77.5232738067465,-75.8400645262133,35.3486535930472,36.5448322593569
"411","NC_M1_slr_5ft",-77.5232738067465,-75.8400645262133,35.3486535930472,36.5448322593464
"412","NC_M1_slr_6ft",-77.5232738067465,-75.8400645262133,35.3486535930472,36.5448322593464
"413","NC_M1_slr_7ft",-77.5232738067465,-75.8400645262133,35.3486535930472,36.5448861581074
"414","NC_M1_slr_8ft",-77.5232738067465,-75.8400645262133,35.3486535930472,36.5448861581074
"415","NC_M1_slr_9ft",-77.5232738067465,-75.8400645262133,35.3486535930472,36.5448861581074
"416","NC_M1_slr_10ft",-77.5232738067465,-75.8400645262133,35.3486535930472,36.5448861581074
"417","NC_M2_slr_0ft",-76.6045095781113,-75.3990602987328,35.0051415825357,36.2441429385269
"418","NC_M2_slr_1ft",-76.6045095781113,-75.3990602987328,35.0051415825357,36.2441429385269
"419","NC_M2_slr_2ft",-76.604509579004,-75.3990602942037,35.0051415829029,36.2441429430512
"420","NC_M2_slr_3ft",-76.6045095781113,-75.3990602987328,35.0051415825357,36.2441429385269
"421","NC_M2_slr_4ft",-76.6045095781113,-75.3990602987328,35.0051415825357,36.2441429385269
"422","NC_M2_slr_5ft",-76.6045095781113,-75.3990602987328,35.0051415825357,36.2441429385269
"423","NC_M2_slr_6ft",-76.6045095781113,-75.3990602987328,35.0051415825357,36.2441429385269
"424","NC_M2_slr_7ft",-76.6045095781113,-75.3990063995489,35.0051415825357,36.2443854837064
"425","NC_M2_slr_8ft",-76.6045095781113,-75.3990063995489,35.0051415825357,36.2443854837064
"426","NC_M2_slr_9ft",-76.6045095781113,-75.3990063995489,35.0051415825357,36.2443854837064
"427","NC_M2_slr_10ft",-76.6045095781113,-75.3990063995489,35.0051415825357,36.2443854837064
"428","NC_S1_slr_0ft",-78.5761401274764,-77.483636027954,33.7519755821296,34.7205121722443
"429","NC_S1_slr_1ft",-78.5763826722378,-77.483636027954,33.7519755821296,34.7205121722443
"430","NC_S1_slr_2ft",-78.5764096220713,-77.483636027954,33.7519755821296,34.7205121722443
"431","NC_S1_slr_3ft",-78.576625217623,-77.483636027954,33.7519755821296,34.7205121722443
"432","NC_S1_slr_4ft",-78.5772181050416,-77.483636027954,33.7519755821296,34.7205121722443
"433","NC_S1_slr_5ft",-78.5772450546413,-77.483636027954,33.7519755821296,34.7205121722443
"434","NC_S1_slr_6ft",-78.577325903328,-77.483636027954,33.7519755821296,34.7205121722443
"435","NC_S1_slr_7ft",-78.5773528528315,-77.4834473821976,33.7519755821296,34.7205121722443
"436","NC_S1_slr_8ft",-78.5780535388369,-77.4834473821976,33.7519755821296,34.7205121722443
"437","NC_S1_slr_9ft",-78.5794279611306,-77.4834473821976,33.7519755821296,34.7205121722443
"438","NC_S1_slr_10ft",-78.5797244048726,-77.4834473821976,33.7519755821296,34.7205121722443
"439","NC_S2_slr_0ft",-77.5432958166502,-76.0065298932338,34.3988911699573,35.7460137530668
"440","NC_S2_slr_1ft",-77.5444546431918,-76.0065298932338,34.3988911699573,35.7460137530668
"441","NC_S2_slr_2ft",-77.5501679278731,-76.0065298932338,34.3988911699573,35.7460137530668
"442","NC_S2_slr_3ft",-77.5511381084259,-76.0065298932338,34.3988911699573,35.7460137530668
"443","NC_S2_slr_4ft",-77.5530245710378,-76.0065298932338,34.3988911699573,35.7460137530668
"444","NC_S2_slr_5ft",-77.5553152752182,-76.0065298932338,34.3988911699573,35.7460137530668
"445","NC_S2_slr_6ft",-77.5566357985726,-76.0065298932338,34.3988911699573,35.7460137530668
"446","NC_S2_slr_7ft",-77.5569591918432,-76.0065029442499,34.3988103209908,35.7460137530668
"447","NC_S2_slr_8ft",-77.5570669895213,-76.0065029442499,34.3988103209908,35.7460137530668
"448","NC_S2_slr_9ft",-77.5574442820782,-76.0065029442499,34.3988103209908,35.7460137530668
"449","NC_S2_slr_10ft",-77.5579563218878,-76.0065029442499,34.3988103209908,35.7460137530668
"450","SC_North_slr_0ft",-80.1027760786048,-78.4982053177187,33.0488972926165,34.3002684501284
"451","SC_North_slr_1ft",-80.1027760786048,-78.4982053177187,33.0488972926165,34.3002684501284
"452","SC_North_slr_2ft",-79.989049363108,-78.4982053177187,33.0488972926165,34.3002684501284
"453","SC_North_slr_3ft",-79.989049363108,-78.4982053177187,33.0488972926165,34.3002684501284
"454","SC_North_slr_4ft",-79.989049363108,-78.4982053177187,33.0488972926165,34.3002684501284
"455","SC_North_slr_5ft",-80.1027760786048,-78.4982053177187,33.0488972926165,34.3002684501284
"456","SC_North_slr_6ft",-80.1027760786048,-78.4982053177187,33.0488972926165,34.3002684501284
"457","SC_North_slr_7ft",-80.1027760786048,-78.4982053177187,33.0488972926165,34.3002684501284
"458","SC_North_slr_8ft",-80.1027760786048,-78.4982053177187,33.0488972926165,34.3002684501284
"459","SC_North_slr_9ft",-80.1027760786048,-78.4982053177187,33.0488972926165,34.3002684501284
"460","SC_North_slr_10ft",-80.1027760786048,-78.4982053177187,33.0488972926165,34.3002684501284
"461","SC_Central_slr_0ft",-80.4546910218206,-79.2607761097397,32.4816763705438,33.5076692066799
"462","SC_Central_slr_1ft",-80.4546942066514,-79.2607629513624,32.4816802656023,33.5076824112401
"463","SC_Central_slr_2ft",-80.454704232937,-79.2607629513624,32.4816802656023,33.5076824112401
"464","SC_Central_slr_3ft",-80.4547042334875,-79.2607629513624,32.4816802656023,33.5076824112401
"465","SC_Central_slr_4ft",-80.4547042334875,-79.2607629513624,32.4816802656023,33.5076824112401
"466","SC_Central_slr_5ft",-80.4546835474974,-79.2607629513624,32.4816802656023,33.5076824112401
"467","SC_Central_slr_6ft",-80.4547042334875,-79.2607629513624,32.4816802656023,33.5076824112401
"468","SC_Central_slr_7ft",-80.4547042334875,-79.2607629513624,32.4816802656023,33.5076824112401
"469","SC_Central_slr_8ft",-80.4547042334875,-79.2607629513624,32.4816802656023,33.5076824112401
"470","SC_Central_slr_9ft",-80.4547042334875,-79.2607629513624,32.4816802656023,33.5076824112401
"471","SC_Central_slr_10ft",-80.4546835474974,-79.2607629513624,32.4816802656023,33.5076591257887
"472","SC_South_slr_0ft",-81.1987087000399,-80.2225184633406,32.032536288704,33.0553760379563
"473","SC_South_slr_1ft",-81.157637725191,-80.2225184633406,32.032536288704,32.9566871209787
"474","SC_South_slr_2ft",-81.1988973459863,-80.2225184633406,32.032536288704,32.9566871209787
"475","SC_South_slr_3ft",-81.1988973459863,-80.2225184633406,32.032536288704,32.9566871209787
"476","SC_South_slr_4ft",-81.1848027793232,-80.2225184633406,32.032536288704,33.0553760383313
"477","SC_South_slr_5ft",-81.4137384295019,-80.2225184633406,32.032536288704,32.9713476264097
"478","SC_South_slr_6ft",-81.4137384296215,-80.2225184633406,32.032536288704,32.9713745754095
"479","SC_South_slr_7ft",-81.4137384296215,-80.2225184633406,32.032536288704,32.9713745754095
"480","SC_South_slr_8ft",-81.4137384296215,-80.2225184633406,32.032536288704,32.9713745759368
"481","SC_South_slr_9ft",-81.4137384296215,-80.2225184633406,32.032536288704,32.9713745759368
"482","SC_South_slr_10ft",-81.4137384296215,-80.2225184633406,32.032536288704,32.9713745759368
"483","FishingEffectsSediment",-77.3541086542619,-66.1658689690714,34.3587649751839,45.2272686854561
"484","ISHV_Trap_Median",-77.0779153098821,-66.2150526656047,34.3587649751839,44.7972623640961
"485","ISHV_Scallop_Median",-77.0779153098821,-66.2150526656047,34.3587649751839,44.7972623640961
"486","ISHV_Longline_Median",-77.0779153098821,-66.2150526656047,34.3587649751839,44.7972623640961
"487","ISHV_Hydraulic_Median",-77.0779153098821,-66.2150526656047,34.3587649751839,44.7972623640961
"488","ISHV_Gillnet_Median",-77.0779153098821,-66.2150526656047,34.3587649751839,44.7972623640961
"489","ISHV_BottomTrawl_Median",-77.0779153098821,-66.2150526656047,34.3587649751839,44.7972623640961
"490","Acidification_Monitoring_Locations",-95.0006931504724,-60.2700029855106,25.187995553957,45.0099907010647
"491","Notice_Land_Use_Restrictions_View",-84.0391569906307,-75.4713943908079,33.8898420001609,36.5478969002624
"492","Hazardous_Waste_Sites",-84.0277448270721,-75.6035523145771,33.8964673273386,36.530878835673
"493","Dry_Cleaning_Historical_Boiler_Inspections",-84.0339826253629,-75.670683501466,33.877573439379,36.5193141382736
"494","UST_Incidents",-84.3146607388329,-2.02970396505021e-05,-2.08520673064113e-06,36.5669968589555
"495","Pre_Regulatory_Landfill_Sites",-84.241695473022,-75.5356817946187,33.9084235049294,36.5383338484233
"496","AST_Incidents",-84.1592997841155,-1.91316745682166e-05,-2.08431703622124e-06,36.5611038338745
"497","SAB_mobile_perc",-81.8166701593227,-74.5016694116136,24.4083266121506,38.8349912890771
"498","SAB_mobile_freq",-81.8166701593227,-74.5016694116136,24.4083266121506,38.8349912890771
"499","SAB_median",-81.8673750883142,-74.448294183672,24.3377471014822,38.866409124246
"500","SAB_hIPR",-81.8673750883142,-74.448294183672,24.3377471014822,38.866409124246
"501","SAB_95th_perc",-81.8673750883142,-74.448294183672,24.3377471014822,38.866409124246
"502","MAB_mobile_perc",-76.6266688985212,-68.3880008714234,34.1733215935854,41.5583219947475
"503","MAB_mobile_freq",-76.6266688985212,-68.3880008714234,34.1733215935854,41.5583219947475
"504","MAB_median",-76.8190058788133,-68.4070285757281,34.1025170162198,41.6236639184454
"505","MAB_hIPR",-76.8190058788133,-68.4070285757281,34.1025170162198,41.6236639184454
"506","MAB_95th_perc",-76.8190058788133,-68.4070285757281,34.1025170162198,41.6236639184454
"507","AllVesselTransitCounts2022",-79.0002691777619,-63.99930224825,32.9998073563552,45.3455000888847
"508","BoaterRouteDensity",-78.4789288783524,-60.6370464528439,32.3212382442781,47.62991455958
"509","CargoVesselTransitCounts2022",-79.0002691777619,-63.99930224825,32.9998073563552,45.3455000888847
"510","FishingVesselTransitCounts2022",-79.0002691777619,-63.99930224825,32.9998073563552,45.3455000888847
"511","NC_Artificial_Reef_Sonar_Scans",-360,360,-360,360
"512","OtherVesselTransitCounts2022",-79.0002691777619,-63.99930224825,32.9998073563552,45.3455000888847
"513","PassengerVesselTransitCounts2022",-79.0002691777619,-63.99930224825,32.9998073563552,45.3455000888847
"514","PleasureCraftSailingVesselTransitCounts2022",-79.0002691777619,-63.99930224825,32.9998073563552,45.3455000888847
"515","TankerVesselTransitCounts2022",-79.0002691777619,-63.99930224825,32.9998073563552,45.3455000888847
"516","TugTowVesselTransitCounts2022",-79.0002691777619,-63.99930224825,32.9998073563552,45.3455000888847
